id,title,short_description,event_type,location_name,address,city,city_aliases,country,latitude,longitude,venue_type,indoor_outdoor,season,month,age_min,age_max,duration_minutes,price_dt,budget_band,requires_authorization,tags,educational_value,recommended_label
974,Fête saisonnière - Trampolia Tunisia Mall,"Décoration, chants, jeux et goûter selon la saison.",FETE,Trampolia Tunisia Mall,"Tunisia Mall, Les Berges du Lac 2, Tunis, Tunisie",Tunis,lac 2;tunis;tunisia mall;la marsa;carthage,Tunisie,36.847380839652104,10.279622944755667,PLAYGROUND,INDOOR,SPRING,mai,2,6,85,25,HIGH,True,fete;chants;decoration;socialisation,HIGH,POSSIBLE
975,Fête saisonnière - Trampolia Tunisia Mall,"Décoration, chants, jeux et goûter selon la saison.",FETE,Trampolia Tunisia Mall,"Tunisia Mall, Les Berges du Lac 2, Tunis, Tunisie",Tunis,lac 2;tunis;tunisia mall;la marsa;carthage,Tunisie,36.8477680373377,10.27943717120002,PLAYGROUND,INDOOR,SUMMER,juin,2,6,90,23,HIGH,True,fete;chants;decoration;socialisation,HIGH,POSSIBLE
976,Fête saisonnière - Trampolia Tunisia Mall,"Décoration, chants, jeux et goûter selon la saison.",FETE,Trampolia Tunisia Mall,"Tunisia Mall, Les Berges du Lac 2, Tunis, Tunisie",Tunis,lac 2;tunis;tunisia mall;la marsa;carthage,Tunisie,36.849063103962635,10.27817980939717,PLAYGROUND,INDOOR,AUTUMN,octobre,2,6,90,25,HIGH,True,fete;chants;decoration;socialisation,HIGH,POSSIBLE
977,Fête saisonnière - Trampolia Tunisia Mall,"Décoration, chants, jeux et goûter selon la saison.",FETE,Trampolia Tunisia Mall,"Tunisia Mall, Les Berges du Lac 2, Tunis, Tunisie",Tunis,lac 2;tunis;tunisia mall;la marsa;carthage,Tunisie,36.84895929431131,10.279769744532434,PLAYGROUND,INDOOR,WINTER,decembre,2,6,90,29,HIGH,True,fete;chants;decoration;socialisation,HIGH,POSSIBLE
978,Chasse aux formes - Trampolia Tunisia Mall,Recherche de formes et couleurs dans un espace sécurisé.,ACTIVITE,Trampolia Tunisia Mall,"Tunisia Mall, Les Berges du Lac 2, Tunis, Tunisie",Tunis,lac 2;tunis;tunisia mall;la marsa;carthage,Tunisie,36.848388700124175,10.278447699632892,PLAYGROUND,INDOOR,ALL,all,2,5,65,24,HIGH,True,formes;couleurs;observation;jeu,HIGH,POSSIBLE
979,Chasse aux formes - Trampolia Tunisia Mall,Recherche de formes et couleurs dans un espace sécurisé.,ACTIVITE,Trampolia Tunisia Mall,"Tunisia Mall, Les Berges du Lac 2, Tunis, Tunisie",Tunis,lac 2;tunis;tunisia mall;la marsa;carthage,Tunisie,36.848606673093116,10.279770938135353,PLAYGROUND,INDOOR,SPRING,avril,2,5,60,24,HIGH,True,formes;couleurs;observation;jeu,HIGH,POSSIBLE
980,Chasse aux formes - Trampolia Tunisia Mall,Recherche de formes et couleurs dans un espace sécurisé.,ACTIVITE,Trampolia Tunisia Mall,"Tunisia Mall, Les Berges du Lac 2, Tunis, Tunisie",Tunis,lac 2;tunis;tunisia mall;la marsa;carthage,Tunisie,36.848332743564335,10.278805796015519,PLAYGROUND,INDOOR,SUMMER,juillet,2,5,60,18,MEDIUM,True,formes;couleurs;observation;jeu,HIGH,RECOMMENDED
981,Chasse aux formes - Trampolia Tunisia Mall,Recherche de formes et couleurs dans un espace sécurisé.,ACTIVITE,Trampolia Tunisia Mall,"Tunisia Mall, Les Berges du Lac 2, Tunis, Tunisie",Tunis,lac 2;tunis;tunisia mall;la marsa;carthage,Tunisie,36.84907434388703,10.278113195373145,PLAYGROUND,INDOOR,AUTUMN,octobre,2,5,55,22,HIGH,True,formes;couleurs;observation;jeu,HIGH,POSSIBLE
982,Chasse aux formes - Trampolia Tunisia Mall,Recherche de formes et couleurs dans un espace sécurisé.,ACTIVITE,Trampolia Tunisia Mall,"Tunisia Mall, Les Berges du Lac 2, Tunis, Tunisie",Tunis,lac 2;tunis;tunisia mall;la marsa;carthage,Tunisie,36.84775998153206,10.279129082546286,PLAYGROUND,INDOOR,WINTER,janvier,2,5,60,18,MEDIUM,True,formes;couleurs;observation;jeu,HIGH,RECOMMENDED
983,Sortie patrimoine en images - Trampolia Tunisia Mall,"Découverte d un lieu historique avec photos, croquis et vocabulaire.",SORTIE,Trampolia Tunisia Mall,"Tunisia Mall, Les Berges du Lac 2, Tunis, Tunisie",Tunis,lac 2;tunis;tunisia mall;la marsa;carthage,Tunisie,36.84767381135162,10.27882444588843,PLAYGROUND,INDOOR,ALL,all,4,6,110,18,MEDIUM,True,patrimoine;histoire;langage;sortie,HIGH,POSSIBLE
984,Sortie patrimoine en images - Trampolia Tunisia Mall,"Découverte d un lieu historique avec photos, croquis et vocabulaire.",SORTIE,Trampolia Tunisia Mall,"Tunisia Mall, Les Berges du Lac 2, Tunis, Tunisie",Tunis,lac 2;tunis;tunisia mall;la marsa;carthage,Tunisie,36.84892234525875,10.27954051131775,PLAYGROUND,INDOOR,SPRING,mai,4,6,130,21,HIGH,True,patrimoine;histoire;langage;sortie,HIGH,POSSIBLE
985,Sortie patrimoine en images - Trampolia Tunisia Mall,"Découverte d un lieu historique avec photos, croquis et vocabulaire.",SORTIE,Trampolia Tunisia Mall,"Tunisia Mall, Les Berges du Lac 2, Tunis, Tunisie",Tunis,lac 2;tunis;tunisia mall;la marsa;carthage,Tunisie,36.84772140790211,10.278422492519725,PLAYGROUND,INDOOR,SUMMER,aout,4,6,130,25,HIGH,True,patrimoine;histoire;langage;sortie,HIGH,POSSIBLE
986,Sortie patrimoine en images - Trampolia Tunisia Mall,"Découverte d un lieu historique avec photos, croquis et vocabulaire.",SORTIE,Trampolia Tunisia Mall,"Tunisia Mall, Les Berges du Lac 2, Tunis, Tunisie",Tunis,lac 2;tunis;tunisia mall;la marsa;carthage,Tunisie,36.8475557702299,10.279284695320742,PLAYGROUND,INDOOR,AUTUMN,septembre,4,6,120,18,MEDIUM,True,patrimoine;histoire;langage;sortie,HIGH,POSSIBLE
987,Sortie patrimoine en images - Trampolia Tunisia Mall,"Découverte d un lieu historique avec photos, croquis et vocabulaire.",SORTIE,Trampolia Tunisia Mall,"Tunisia Mall, Les Berges du Lac 2, Tunis, Tunisie",Tunis,lac 2;tunis;tunisia mall;la marsa;carthage,Tunisie,36.84908159534294,10.27839373020017,PLAYGROUND,INDOOR,WINTER,fevrier,4,6,120,24,HIGH,True,patrimoine;histoire;langage;sortie,HIGH,POSSIBLE
988,Jardinage pédagogique - Trampolia Tunisia Mall,"Planter, arroser et comprendre les besoins d une plante.",ACTIVITE,Trampolia Tunisia Mall,"Tunisia Mall, Les Berges du Lac 2, Tunis, Tunisie",Tunis,lac 2;tunis;tunisia mall;la marsa;carthage,Tunisie,36.84914489374131,10.279133281385276,PLAYGROUND,INDOOR,ALL,all,3,6,75,20,HIGH,True,jardinage;nature;responsabilite;sensoriel,VERY_HIGH,RECOMMENDED
989,Jardinage pédagogique - Trampolia Tunisia Mall,"Planter, arroser et comprendre les besoins d une plante.",ACTIVITE,Trampolia Tunisia Mall,"Tunisia Mall, Les Berges du Lac 2, Tunis, Tunisie",Tunis,lac 2;tunis;tunisia mall;la marsa;carthage,Tunisie,36.848575245413464,10.279857017965906,PLAYGROUND,INDOOR,SPRING,mai,3,6,70,24,HIGH,True,jardinage;nature;responsabilite;sensoriel,VERY_HIGH,RECOMMENDED
990,Jardinage pédagogique - Trampolia Tunisia Mall,"Planter, arroser et comprendre les besoins d une plante.",ACTIVITE,Trampolia Tunisia Mall,"Tunisia Mall, Les Berges du Lac 2, Tunis, Tunisie",Tunis,lac 2;tunis;tunisia mall;la marsa;carthage,Tunisie,36.84819840672324,10.280085551647415,PLAYGROUND,INDOOR,SUMMER,juin,3,6,75,18,MEDIUM,True,jardinage;nature;responsabilite;sensoriel,VERY_HIGH,RECOMMENDED
991,Jardinage pédagogique - Trampolia Tunisia Mall,"Planter, arroser et comprendre les besoins d une plante.",ACTIVITE,Trampolia Tunisia Mall,"Tunisia Mall, Les Berges du Lac 2, Tunis, Tunisie",Tunis,lac 2;tunis;tunisia mall;la marsa;carthage,Tunisie,36.84896072714941,10.279301677428823,PLAYGROUND,INDOOR,AUTUMN,septembre,3,6,65,18,MEDIUM,True,jardinage;nature;responsabilite;sensoriel,VERY_HIGH,RECOMMENDED
992,Jardinage pédagogique - Trampolia Tunisia Mall,"Planter, arroser et comprendre les besoins d une plante.",ACTIVITE,Trampolia Tunisia Mall,"Tunisia Mall, Les Berges du Lac 2, Tunis, Tunisie",Tunis,lac 2;tunis;tunisia mall;la marsa;carthage,Tunisie,36.84782904139709,10.279548373596155,PLAYGROUND,INDOOR,WINTER,fevrier,3,6,70,24,HIGH,True,jardinage;nature;responsabilite;sensoriel,VERY_HIGH,RECOMMENDED
993,Lecture de contes illustrés - Magic City Azur City,"Histoires courtes, images et discussion pour stimuler le langage.",ACTIVITE,Magic City Azur City,"Azur City, Ben Arous, Tunisie",Ben Arous,ben arous;azur city;banlieue sud;ezzahra;hammam lif,Tunisie,36.694793066725,10.312637685794082,PLAYGROUND,INDOOR,ALL,all,2,6,50,22,HIGH,True,lecture;contes;langage;calme,VERY_HIGH,RECOMMENDED
994,Lecture de contes illustrés - Magic City Azur City,"Histoires courtes, images et discussion pour stimuler le langage.",ACTIVITE,Magic City Azur City,"Azur City, Ben Arous, Tunisie",Ben Arous,ben arous;azur city;banlieue sud;ezzahra;hammam lif,Tunisie,36.69381714022781,10.312904697098176,PLAYGROUND,INDOOR,SPRING,avril,2,6,50,18,MEDIUM,True,lecture;contes;langage;calme,VERY_HIGH,RECOMMENDED
995,Lecture de contes illustrés - Magic City Azur City,"Histoires courtes, images et discussion pour stimuler le langage.",ACTIVITE,Magic City Azur City,"Azur City, Ben Arous, Tunisie",Ben Arous,ben arous;azur city;banlieue sud;ezzahra;hammam lif,Tunisie,36.69379259715345,10.31345173837098,PLAYGROUND,INDOOR,SUMMER,juin,2,6,30,24,HIGH,True,lecture;contes;langage;calme,VERY_HIGH,RECOMMENDED
996,Lecture de contes illustrés - Magic City Azur City,"Histoires courtes, images et discussion pour stimuler le langage.",ACTIVITE,Magic City Azur City,"Azur City, Ben Arous, Tunisie",Ben Arous,ben arous;azur city;banlieue sud;ezzahra;hammam lif,Tunisie,36.69510476630207,10.312686379931602,PLAYGROUND,INDOOR,AUTUMN,novembre,2,6,40,24,HIGH,True,lecture;contes;langage;calme,VERY_HIGH,RECOMMENDED
997,Lecture de contes illustrés - Magic City Azur City,"Histoires courtes, images et discussion pour stimuler le langage.",ACTIVITE,Magic City Azur City,"Azur City, Ben Arous, Tunisie",Ben Arous,ben arous;azur city;banlieue sud;ezzahra;hammam lif,Tunisie,36.6952550435573,10.314293937905694,PLAYGROUND,INDOOR,WINTER,fevrier,2,6,50,24,HIGH,True,lecture;contes;langage;calme,VERY_HIGH,RECOMMENDED
998,Sortie découverte nature - Magic City Azur City,"Observation des arbres, oiseaux, feuilles et petits jeux calmes.",SORTIE,Magic City Azur City,"Azur City, Ben Arous, Tunisie",Ben Arous,ben arous;azur city;banlieue sud;ezzahra;hammam lif,Tunisie,36.6943407549005,10.312586876566673,PLAYGROUND,INDOOR,ALL,all,3,6,110,27,HIGH,True,nature;observation;ecologie;sortie,VERY_HIGH,RECOMMENDED
999,Sortie découverte nature - Magic City Azur City,"Observation des arbres, oiseaux, feuilles et petits jeux calmes.",SORTIE,Magic City Azur City,"Azur City, Ben Arous, Tunisie",Ben Arous,ben arous;azur city;banlieue sud;ezzahra;hammam lif,Tunisie,36.69430103562756,10.314109242077787,PLAYGROUND,INDOOR,SPRING,mars,3,6,90,25,HIGH,True,nature;observation;ecologie;sortie,VERY_HIGH,RECOMMENDED
1000,Sortie découverte nature - Magic City Azur City,"Observation des arbres, oiseaux, feuilles et petits jeux calmes.",SORTIE,Magic City Azur City,"Azur City, Ben Arous, Tunisie",Ben Arous,ben arous;azur city;banlieue sud;ezzahra;hammam lif,Tunisie,36.69455428247401,10.312965025781244,PLAYGROUND,INDOOR,SUMMER,juillet,3,6,90,21,HIGH,True,nature;observation;ecologie;sortie,VERY_HIGH,RECOMMENDED
1001,Sortie découverte nature - Magic City Azur City,"Observation des arbres, oiseaux, feuilles et petits jeux calmes.",SORTIE,Magic City Azur City,"Azur City, Ben Arous, Tunisie",Ben Arous,ben arous;azur city;banlieue sud;ezzahra;hammam lif,Tunisie,36.69441729340937,10.312878042027435,PLAYGROUND,INDOOR,AUTUMN,octobre,3,6,90,29,HIGH,True,nature;observation;ecologie;sortie,VERY_HIGH,RECOMMENDED
1002,Sortie découverte nature - Magic City Azur City,"Observation des arbres, oiseaux, feuilles et petits jeux calmes.",SORTIE,Magic City Azur City,"Azur City, Ben Arous, Tunisie",Ben Arous,ben arous;azur city;banlieue sud;ezzahra;hammam lif,Tunisie,36.694639523691045,10.313250059763408,PLAYGROUND,INDOOR,WINTER,fevrier,3,6,100,24,HIGH,True,nature;observation;ecologie;sortie,VERY_HIGH,RECOMMENDED
1003,Mini randonnée éducative - Magic City Azur City,"Promenade courte avec pauses, consignes de sécurité et découverte.",SORTIE,Magic City Azur City,"Azur City, Ben Arous, Tunisie",Ben Arous,ben arous;azur city;banlieue sud;ezzahra;hammam lif,Tunisie,36.69432453957955,10.312809557161122,PLAYGROUND,INDOOR,ALL,all,4,6,105,23,HIGH,True,marche;nature;autonomie;securite,HIGH,POSSIBLE
1004,Mini randonnée éducative - Magic City Azur City,"Promenade courte avec pauses, consignes de sécurité et découverte.",SORTIE,Magic City Azur City,"Azur City, Ben Arous, Tunisie",Ben Arous,ben arous;azur city;banlieue sud;ezzahra;hammam lif,Tunisie,36.694729340475284,10.313723761354023,PLAYGROUND,INDOOR,SPRING,avril,4,6,110,27,HIGH,True,marche;nature;autonomie;securite,HIGH,POSSIBLE
1005,Mini randonnée éducative - Magic City Azur City,"Promenade courte avec pauses, consignes de sécurité et découverte.",SORTIE,Magic City Azur City,"Azur City, Ben Arous, Tunisie",Ben Arous,ben arous;azur city;banlieue sud;ezzahra;hammam lif,Tunisie,36.69516757683393,10.313464935514013,PLAYGROUND,INDOOR,SUMMER,juin,4,6,105,27,HIGH,True,marche;nature;autonomie;securite,HIGH,POSSIBLE
1006,Mini randonnée éducative - Magic City Azur City,"Promenade courte avec pauses, consignes de sécurité et découverte.",SORTIE,Magic City Azur City,"Azur City, Ben Arous, Tunisie",Ben Arous,ben arous;azur city;banlieue sud;ezzahra;hammam lif,Tunisie,36.694107555290884,10.31311330617335,PLAYGROUND,INDOOR,AUTUMN,novembre,4,6,105,27,HIGH,True,marche;nature;autonomie;securite,HIGH,POSSIBLE
1007,Mini randonnée éducative - Magic City Azur City,"Promenade courte avec pauses, consignes de sécurité et découverte.",SORTIE,Magic City Azur City,"Azur City, Ben Arous, Tunisie",Ben Arous,ben arous;azur city;banlieue sud;ezzahra;hammam lif,Tunisie,36.69387613703691,10.314227661053229,PLAYGROUND,INDOOR,WINTER,fevrier,4,6,90,27,HIGH,True,marche;nature;autonomie;securite,HIGH,POSSIBLE
1008,Visite musée adaptée enfants - Magic City Azur City,Découverte accompagnée avec jeu de questions simples et dessins après visite.,SORTIE,Magic City Azur City,"Azur City, Ben Arous, Tunisie",Ben Arous,ben arous;azur city;banlieue sud;ezzahra;hammam lif,Tunisie,36.69516621852069,10.31439849035683,PLAYGROUND,INDOOR,ALL,all,4,6,120,21,HIGH,True,musee;culture;histoire;observation,VERY_HIGH,POSSIBLE
1009,Visite musée adaptée enfants - Magic City Azur City,Découverte accompagnée avec jeu de questions simples et dessins après visite.,SORTIE,Magic City Azur City,"Azur City, Ben Arous, Tunisie",Ben Arous,ben arous;azur city;banlieue sud;ezzahra;hammam lif,Tunisie,36.69517216224579,10.3141017074667,PLAYGROUND,INDOOR,SPRING,mars,4,6,120,27,HIGH,True,musee;culture;histoire;observation,VERY_HIGH,POSSIBLE
1010,Visite musée adaptée enfants - Magic City Azur City,Découverte accompagnée avec jeu de questions simples et dessins après visite.,SORTIE,Magic City Azur City,"Azur City, Ben Arous, Tunisie",Ben Arous,ben arous;azur city;banlieue sud;ezzahra;hammam lif,Tunisie,36.693610581266945,10.312682177168476,PLAYGROUND,INDOOR,SUMMER,juin,4,6,130,27,HIGH,True,musee;culture;histoire;observation,VERY_HIGH,POSSIBLE
1011,Visite musée adaptée enfants - Magic City Azur City,Découverte accompagnée avec jeu de questions simples et dessins après visite.,SORTIE,Magic City Azur City,"Azur City, Ben Arous, Tunisie",Ben Arous,ben arous;azur city;banlieue sud;ezzahra;hammam lif,Tunisie,36.69377628137863,10.313026183995929,PLAYGROUND,INDOOR,AUTUMN,octobre,4,6,135,27,HIGH,True,musee;culture;histoire;observation,VERY_HIGH,POSSIBLE
1012,Visite musée adaptée enfants - Magic City Azur City,Découverte accompagnée avec jeu de questions simples et dessins après visite.,SORTIE,Magic City Azur City,"Azur City, Ben Arous, Tunisie",Ben Arous,ben arous;azur city;banlieue sud;ezzahra;hammam lif,Tunisie,36.69504898942686,10.31436136998213,PLAYGROUND,INDOOR,WINTER,decembre,4,6,140,24,HIGH,True,musee;culture;histoire;observation,VERY_HIGH,POSSIBLE
1013,Parcours motricité - Magic City Azur City,"Sauts, équilibre, tunnel et coordination avec encadrement.",SPORT,Magic City Azur City,"Azur City, Ben Arous, Tunisie",Ben Arous,ben arous;azur city;banlieue sud;ezzahra;hammam lif,Tunisie,36.694642011086444,10.313923211663417,PLAYGROUND,INDOOR,ALL,all,2,6,45,29,HIGH,True,sport;motricite;coordination;energie,HIGH,POSSIBLE
1014,Parcours motricité - Magic City Azur City,"Sauts, équilibre, tunnel et coordination avec encadrement.",SPORT,Magic City Azur City,"Azur City, Ben Arous, Tunisie",Ben Arous,ben arous;azur city;banlieue sud;ezzahra;hammam lif,Tunisie,36.69362142079475,10.314201135272635,PLAYGROUND,INDOOR,SPRING,mars,2,6,60,25,HIGH,True,sport;motricite;coordination;energie,HIGH,POSSIBLE
1015,Parcours motricité - Magic City Azur City,"Sauts, équilibre, tunnel et coordination avec encadrement.",SPORT,Magic City Azur City,"Azur City, Ben Arous, Tunisie",Ben Arous,ben arous;azur city;banlieue sud;ezzahra;hammam lif,Tunisie,36.694621095700796,10.313896899465197,PLAYGROUND,INDOOR,SUMMER,juin,2,6,55,23,HIGH,True,sport;motricite;coordination;energie,HIGH,POSSIBLE
1016,Parcours motricité - Magic City Azur City,"Sauts, équilibre, tunnel et coordination avec encadrement.",SPORT,Magic City Azur City,"Azur City, Ben Arous, Tunisie",Ben Arous,ben arous;azur city;banlieue sud;ezzahra;hammam lif,Tunisie,36.694078513250574,10.312500574543709,PLAYGROUND,INDOOR,AUTUMN,novembre,2,6,55,21,HIGH,True,sport;motricite;coordination;energie,HIGH,POSSIBLE
1017,Parcours motricité - Magic City Azur City,"Sauts, équilibre, tunnel et coordination avec encadrement.",SPORT,Magic City Azur City,"Azur City, Ben Arous, Tunisie",Ben Arous,ben arous;azur city;banlieue sud;ezzahra;hammam lif,Tunisie,36.694306255326715,10.313290286234102,PLAYGROUND,INDOOR,WINTER,decembre,2,6,55,23,HIGH,True,sport;motricite;coordination;energie,HIGH,POSSIBLE
1018,Jeux collectifs doux - Magic City Azur City,Jeux de ballon simples pour apprendre les règles et l équipe.,SPORT,Magic City Azur City,"Azur City, Ben Arous, Tunisie",Ben Arous,ben arous;azur city;banlieue sud;ezzahra;hammam lif,Tunisie,36.695073851080295,10.312637234343873,PLAYGROUND,INDOOR,ALL,all,3,6,60,24,HIGH,True,sport;cooperation;ballon;regles,HIGH,POSSIBLE
1019,Jeux collectifs doux - Magic City Azur City,Jeux de ballon simples pour apprendre les règles et l équipe.,SPORT,Magic City Azur City,"Azur City, Ben Arous, Tunisie",Ben Arous,ben arous;azur city;banlieue sud;ezzahra;hammam lif,Tunisie,36.6952595296049,10.314330017947896,PLAYGROUND,INDOOR,SPRING,mai,3,6,75,25,HIGH,True,sport;cooperation;ballon;regles,HIGH,POSSIBLE
1020,Jeux collectifs doux - Magic City Azur City,Jeux de ballon simples pour apprendre les règles et l équipe.,SPORT,Magic City Azur City,"Azur City, Ben Arous, Tunisie",Ben Arous,ben arous;azur city;banlieue sud;ezzahra;hammam lif,Tunisie,36.69481272681598,10.312889050386172,PLAYGROUND,INDOOR,SUMMER,juillet,3,6,80,20,HIGH,True,sport;cooperation;ballon;regles,HIGH,POSSIBLE
1021,Jeux collectifs doux - Magic City Azur City,Jeux de ballon simples pour apprendre les règles et l équipe.,SPORT,Magic City Azur City,"Azur City, Ben Arous, Tunisie",Ben Arous,ben arous;azur city;banlieue sud;ezzahra;hammam lif,Tunisie,36.69395006957363,10.31351247619251,PLAYGROUND,INDOOR,AUTUMN,novembre,3,6,60,21,HIGH,True,sport;cooperation;ballon;regles,HIGH,POSSIBLE
1022,Jeux collectifs doux - Magic City Azur City,Jeux de ballon simples pour apprendre les règles et l équipe.,SPORT,Magic City Azur City,"Azur City, Ben Arous, Tunisie",Ben Arous,ben arous;azur city;banlieue sud;ezzahra;hammam lif,Tunisie,36.695494030930355,10.314105884485144,PLAYGROUND,INDOOR,WINTER,fevrier,3,6,75,23,HIGH,True,sport;cooperation;ballon;regles,HIGH,POSSIBLE
1023,Fête saisonnière - Magic City Azur City,"Décoration, chants, jeux et goûter selon la saison.",FETE,Magic City Azur City,"Azur City, Ben Arous, Tunisie",Ben Arous,ben arous;azur city;banlieue sud;ezzahra;hammam lif,Tunisie,36.6941002829834,10.313385537281127,PLAYGROUND,INDOOR,ALL,all,2,6,95,29,HIGH,True,fete;chants;decoration;socialisation,HIGH,POSSIBLE
1024,Fête saisonnière - Magic City Azur City,"Décoration, chants, jeux et goûter selon la saison.",FETE,Magic City Azur City,"Azur City, Ben Arous, Tunisie",Ben Arous,ben arous;azur city;banlieue sud;ezzahra;hammam lif,Tunisie,36.695114946570094,10.314422477450602,PLAYGROUND,INDOOR,SPRING,mai,2,6,95,22,HIGH,True,fete;chants;decoration;socialisation,HIGH,POSSIBLE
1025,Fête saisonnière - Magic City Azur City,"Décoration, chants, jeux et goûter selon la saison.",FETE,Magic City Azur City,"Azur City, Ben Arous, Tunisie",Ben Arous,ben arous;azur city;banlieue sud;ezzahra;hammam lif,Tunisie,36.695324046558554,10.313463940324132,PLAYGROUND,INDOOR,SUMMER,aout,2,6,90,27,HIGH,True,fete;chants;decoration;socialisation,HIGH,POSSIBLE
1026,Fête saisonnière - Magic City Azur City,"Décoration, chants, jeux et goûter selon la saison.",FETE,Magic City Azur City,"Azur City, Ben Arous, Tunisie",Ben Arous,ben arous;azur city;banlieue sud;ezzahra;hammam lif,Tunisie,36.695177312037266,10.312940764645887,PLAYGROUND,INDOOR,AUTUMN,septembre,2,6,85,27,HIGH,True,fete;chants;decoration;socialisation,HIGH,POSSIBLE
